地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,0,0,589,0,8
天津市,0,2,1,184,0,3
河北省,0,0,0,327,0,6
山西省,0,0,1,173,0,0
内蒙古自治区,0,23,35,190,0,1
辽宁省,0,0,0,145,0,2
吉林省,0,0,1,100,0,1
黑龙江省,4,8,56,740,0,13
上海市,2,39,11,618,0,7
江苏省,0,0,0,653,0,0
浙江省,0,0,0,1267,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,0,352,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,784,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67803,2,3221
湖南省,0,0,0,1019,0,4
广东省,0,0,3,1555,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,560,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,3,388,0,6
香港特别行政区,0,0,4,1004,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,0,0,589,0,8
天津市,0,2,0,184,0,3
河北省,0,0,0,327,0,6
山西省,0,0,0,173,0,0
内蒙古自治区,1,24,0,190,0,1
辽宁省,0,0,0,145,0,2
吉林省,0,0,0,100,0,1
黑龙江省,0,6,79,819,0,13
上海市,2,40,0,618,0,7
江苏省,0,0,0,653,0,0
浙江省,0,0,0,1267,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,1,353,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,784,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67803,0,3221
湖南省,0,0,0,1019,0,4
广东省,0,0,9,1564,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,560,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,5,393,0,6
香港特别行政区,0,0,5,1009,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,0,1,590,0,8
天津市,0,1,1,185,0,3
河北省,0,0,0,327,0,6
山西省,0,0,13,186,0,0
内蒙古自治区,0,24,0,190,0,1
辽宁省,2,2,0,145,0,2
吉林省,0,0,2,102,0,1
黑龙江省,5,8,22,841,0,13
上海市,4,38,4,622,0,7
江苏省,0,0,0,653,0,0
浙江省,0,0,1,1268,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,0,353,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,784,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67803,1,3222
湖南省,0,0,0,1019,0,4
广东省,0,0,2,1566,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,560,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,0,393,0,6
香港特别行政区,0,0,3,1012,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,1,1,3,593,0,8
天津市,0,1,0,185,0,3
河北省,0,0,1,328,0,6
山西省,0,0,8,194,0,0
内蒙古自治区,0,16,3,193,0,1
辽宁省,0,2,0,145,0,2
吉林省,0,0,0,102,0,1
黑龙江省,0,6,20,861,0,13
上海市,3,37,6,628,0,7
江苏省,0,0,0,653,0,0
浙江省,0,0,0,1268,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,0,353,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,784,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67803,0,3222
湖南省,0,0,0,1019,0,4
广东省,0,0,5,1571,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,560,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,2,395,0,6
香港特别行政区,0,0,4,1016,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,1,0,593,0,8
天津市,0,1,1,186,0,3
河北省,0,0,0,328,0,6
山西省,0,0,3,197,0,0
内蒙古自治区,1,17,0,193,0,1
辽宁省,0,2,1,146,0,2
吉林省,0,0,0,102,0,1
黑龙江省,2,7,11,872,0,13
上海市,0,34,0,628,0,7
江苏省,0,0,0,653,0,0
浙江省,0,0,0,1268,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,1,354,0,1
江西省,0,0,0,937,0,1
山东省,0,0,3,787,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,68128,0,4512
湖南省,0,0,0,1019,0,4
广东省,0,0,6,1577,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,560,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,0,395,0,6
香港特别行政区,0,0,1,1017,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,1,0,593,0,8
天津市,0,0,3,189,0,3
河北省,0,0,0,328,0,6
山西省,0,0,0,197,0,0
内蒙古自治区,0,17,0,193,0,1
辽宁省,0,2,0,146,0,2
吉林省,0,0,0,102,0,1
黑龙江省,2,7,20,892,0,13
上海市,3,36,0,628,0,7
江苏省,0,0,0,653,0,0
浙江省,0,0,0,1268,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,1,355,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,787,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,68128,0,4512
湖南省,0,0,0,1019,0,4
广东省,0,0,2,1579,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,1,561,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,0,395,0,6
香港特别行政区,0,0,4,1021,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,1,0,593,0,8
天津市,0,0,0,189,0,3
河北省,0,0,0,328,0,6
山西省,0,0,0,197,0,0
内蒙古自治区,1,18,0,193,0,1
辽宁省,0,2,0,146,0,2
吉林省,0,0,2,104,0,1
黑龙江省,0,5,6,898,0,13
上海市,1,22,7,635,0,7
江苏省,0,0,0,653,0,0
浙江省,0,0,0,1268,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,0,355,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,787,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,68128,0,4512
湖南省,0,0,0,1019,0,4
广东省,0,0,1,1580,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,561,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,3,398,0,6
香港特别行政区,0,0,2,1023,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,1,0,593,0,8
天津市,0,0,0,189,0,3
河北省,0,0,0,328,0,6
山西省,0,0,0,197,0,0
内蒙古自治区,0,15,1,194,0,1
辽宁省,0,2,0,146,0,2
吉林省,0,0,0,104,0,1
黑龙江省,0,3,7,905,0,13
上海市,2,22,3,638,0,7
江苏省,0,0,0,653,0,0
浙江省,0,0,0,1268,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,0,355,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,787,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,68128,0,4512
湖南省,0,0,0,1019,0,4
广东省,0,0,1,1581,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,561,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,22,420,0,6
香港特别行政区,0,0,2,1025,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,1,0,593,0,8
天津市,0,0,0,189,0,3
河北省,0,0,0,328,0,6
山西省,0,0,0,197,0,0
内蒙古自治区,0,15,0,194,0,1
辽宁省,0,1,0,146,0,2
吉林省,0,0,2,106,0,1
黑龙江省,1,4,8,913,0,13
上海市,2,16,0,638,0,7
江苏省,0,0,0,653,0,0
浙江省,0,0,0,1268,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,0,355,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,787,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,68128,0,4512
湖南省,0,0,0,1019,0,4
广东省,0,0,1,1582,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,561,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,2,422,0,6
香港特别行政区,0,0,0,1025,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,1,0,593,0,8
天津市,0,0,0,189,0,3
河北省,0,0,0,328,0,6
山西省,0,0,0,197,0,0
内蒙古自治区,0,14,0,194,0,1
辽宁省,0,1,0,146,0,2
吉林省,0,0,0,106,0,1
黑龙江省,0,3,8,921,0,13
上海市,3,16,1,639,0,7
江苏省,0,0,0,653,0,0
浙江省,0,0,0,1268,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,0,355,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,787,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,68128,0,4512
湖南省,0,0,0,1019,0,4
广东省,0,0,0,1582,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,561,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,21,277,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,3,425,0,6
香港特别行政区,0,0,4,1029,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,1,0,593,0,8
天津市,0,0,0,189,0,3
河北省,0,0,0,328,0,6
山西省,0,0,0,197,0,0
内蒙古自治区,0,7,0,194,0,1
辽宁省,0,0,0,146,0,2
吉林省,0,0,1,107,0,1
黑龙江省,0,1,4,925,0,13
上海市,0,11,1,640,0,7
江苏省,0,0,0,653,0,0
浙江省,0,0,0,1268,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,0,355,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,787,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,68128,0,4512
湖南省,0,0,0,1019,0,4
广东省,0,0,2,1584,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,561,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,2,279,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,1,426,0,6
香港特别行政区,0,0,4,1033,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,1,0,593,0,8
天津市,0,0,0,189,0,3
河北省,0,0,0,328,0,6
山西省,0,0,0,197,0,0
内蒙古自治区,0,6,0,194,0,1
辽宁省,0,0,0,146,0,2
吉林省,0,0,1,108,0,1
黑龙江省,0,0,3,928,0,13
上海市,2,13,1,641,0,7
江苏省,0,0,0,653,0,0
浙江省,0,0,0,1268,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,0,355,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,787,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,68128,0,4512
湖南省,0,0,0,1019,0,4
广东省,0,0,1,1585,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,561,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,279,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,1,427,0,6
香港特别行政区,0,0,2,1035,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,1,1,0,593,0,8
天津市,0,0,1,190,0,3
河北省,0,0,0,328,0,6
山西省,0,0,0,197,0,0
内蒙古自治区,0,4,3,197,0,1
辽宁省,0,0,0,146,0,2
吉林省,0,0,1,109,0,1
黑龙江省,0,0,2,930,0,13
上海市,2,12,0,641,0,7
江苏省,0,0,0,653,0,0
浙江省,0,0,0,1268,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,0,355,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,787,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,68128,0,4512
湖南省,0,0,0,1019,0,4
广东省,0,0,0,1585,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,561,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,1,185,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,4,283,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,1,428,0,6
香港特别行政区,0,0,0,1035,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,1,0,593,0,8
天津市,0,0,0,190,0,3
河北省,0,0,0,328,0,6
山西省,0,0,0,197,0,0
内蒙古自治区,0,2,1,198,0,1
辽宁省,0,0,0,146,0,2
吉林省,0,0,0,109,0,1
黑龙江省,0,0,5,935,0,13
上海市,0,9,1,642,0,7
江苏省,0,0,0,653,0,0
浙江省,0,0,0,1268,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,0,355,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,787,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,68128,0,4512
湖南省,0,0,0,1019,0,4
广东省,0,0,1,1586,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,561,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,185,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,3,286,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,1,429,0,6
香港特别行政区,0,0,2,1037,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,1,2,0,593,0,9
天津市,0,0,0,190,0,3
河北省,0,0,0,328,0,6
山西省,0,0,0,197,0,0
内蒙古自治区,0,2,0,198,0,1
辽宁省,0,0,0,146,0,2
吉林省,0,0,1,110,0,1
黑龙江省,0,0,1,936,0,13
上海市,4,6,0,642,0,7
江苏省,0,0,0,653,0,0
浙江省,0,0,0,1268,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,0,355,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,787,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,68128,0,4512
湖南省,0,0,0,1019,0,4
广东省,0,0,1,1587,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,561,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,185,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,286,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,0,429,0,6
香港特别行政区,0,0,0,1037,0,4
澳门特别行政区,0,0,0,45,0,0

